592 9624
343 208 -267.4897119342
343 316 -61.7283950617
343 340 -61.7283950617
343 343 781.8930041152
343 346 -61.7283950617
343 370 -61.7283950617
343 478 -267.4897119342
344 209 -61.7283950617
344 317 -267.4897119342
344 341 -61.7283950617
344 344 781.8930041152
344 347 -61.7283950617
344 371 -267.4897119342
344 479 -61.7283950617
345 210 -61.7283950617
345 318 -61.7283950617
345 342 -267.4897119342
345 345 781.8930041152
345 348 -267.4897119342
345 372 -61.7283950617
345 480 -61.7283950617
346 184 -33.4362139918
346 185 -77.1604938272
346 186 10.2880658436
346 208 -66.8724279835
346 210 -154.3209876543
346 211 -133.7448559671
346 213 72.0164609053
346 238 -33.4362139918
346 239 77.1604938272
346 240 10.2880658436
346 316 36.0082304527
346 319 -30.8641975309
346 343 -61.7283950617
346 346 586.4197530864
346 370 36.0082304527
346 373 -30.8641975309
346 454 -33.4362139918
346 455 77.1604938272
346 456 -10.2880658436
346 478 -66.8724279835
346 480 154.3209876543
346 481 -133.7448559671
346 483 -72.0164609053
346 508 -33.4362139918
346 509 -77.1604938272
346 510 -10.2880658436
347 184 -77.1604938272
347 185 -33.4362139918
347 186 10.2880658436
347 209 36.0082304527
347 212 -30.8641975309
347 238 77.1604938272
347 239 -33.4362139918
347 240 -10.2880658436
347 317 -66.8724279835
347 318 -154.3209876543
347 320 -133.7448559671
347 321 72.0164609053
347 344 -61.7283950617
347 347 586.4197530864
347 371 -66.8724279835
347 372 154.3209876543
347 374 -133.7448559671
347 375 -72.0164609053
347 454 77.1604938272
347 455 -33.4362139918
347 456 10.2880658436
347 479 36.0082304527
347 482 -30.8641975309
347 508 -77.1604938272
347 509 -33.4362139918
347 510 -10.2880658436
348 184 -10.2880658436
348 185 -10.2880658436
348 186 18.0041152263
348 208 -154.3209876543
348 210 -66.8724279835
348 211 30.8641975309
348 213 -30.8641975309
348 238 -10.2880658436
348 239 10.2880658436
348 240 18.0041152263
348 317 -154.3209876543
348 318 -66.8724279835
348 320 30.8641975309
348 321 -30.8641975309
348 345 -267.4897119342
348 348 586.4197530864
348 371 154.3209876543
348 372 -66.8724279835
348 374 -30.8641975309
348 375 -30.8641975309
348 454 10.2880658436
348 455 -10.2880658436
348 456 18.0041152263
348 478 154.3209876543
348 480 -66.8724279835
348 481 -30.8641975309
348 483 -30.8641975309
348 508 10.2880658436
348 509 10.2880658436
348 510 18.0041152263
349 214 -133.7448559671
349 216 30.8641975309
349 322 -30.8641975309
349 349 390.9465020576
349 352 -61.7283950617
349 376 -30.8641975309
349 484 -133.7448559671
349 486 -30.8641975309
350 215 -30.8641975309
350 323 -133.7448559671
350 324 30.8641975309
350 350 390.9465020576
350 353 -61.7283950617
350 377 -133.7448559671
350 378 -30.8641975309
350 485 -30.8641975309
351 214 72.0164609053
351 216 -30.8641975309
351 323 72.0164609053
351 324 -30.8641975309
351 351 390.9465020576
351 354 -267.4897119342
351 377 -72.0164609053
351 378 -30.8641975309
351 484 -72.0164609053
351 486 -30.8641975309
352 190 -66.8724279835
352 191 -154.3209876543
352 214 -66.8724279835
352 216 -154.3209876543
352 217 -267.4897119342
352 220 -66.8724279835
352 222 154.3209876543
352 244 -66.8724279835
352 245 154.3209876543
352 322 36.0082304527
352 325 -61.7283950617
352 328 36.0082304527
352 349 -61.7283950617
352 352 1172.8395061728
352 355 -61.7283950617
352 376 36.0082304527
352 379 -61.7283950617
352 382 36.0082304527
352 460 -66.8724279835
352 461 154.3209876543
352 484 -66.8724279835
352 486 154.3209876543
352 487 -267.4897119342
352 490 -66.8724279835
352 492 -154.3209876543
352 514 -66.8724279835
352 515 -154.3209876543
353 190 -154.3209876543
353 191 -66.8724279835
353 215 36.0082304527
353 218 -61.7283950617
353 221 36.0082304527
353 244 154.3209876543
353 245 -66.8724279835
353 323 -66.8724279835
353 324 -154.3209876543
353 326 -267.4897119342
353 329 -66.8724279835
353 330 154.3209876543
353 350 -61.7283950617
353 353 1172.8395061728
353 356 -61.7283950617
353 377 -66.8724279835
353 378 154.3209876543
353 380 -267.4897119342
353 383 -66.8724279835
353 384 -154.3209876543
353 460 154.3209876543
353 461 -66.8724279835
353 485 36.0082304527
353 488 -61.7283950617
353 491 36.0082304527
353 514 -154.3209876543
353 515 -66.8724279835
354 192 36.0082304527
354 214 -154.3209876543
354 216 -66.8724279835
354 219 -61.7283950617
354 220 154.3209876543
354 222 -66.8724279835
354 246 36.0082304527
354 323 -154.3209876543
354 324 -66.8724279835
354 327 -61.7283950617
354 329 154.3209876543
354 330 -66.8724279835
354 351 -267.4897119342
354 354 1172.8395061728
354 357 -267.4897119342
354 377 154.3209876543
354 378 -66.8724279835
354 381 -61.7283950617
354 383 -154.3209876543
354 384 -66.8724279835
354 462 36.0082304527
354 484 154.3209876543
354 486 -66.8724279835
354 489 -61.7283950617
354 490 -154.3209876543
354 492 -66.8724279835
354 516 36.0082304527
355 220 -267.4897119342
355 328 -61.7283950617
355 352 -61.7283950617
355 355 781.8930041152
355 358 -61.7283950617
355 382 -61.7283950617
355 490 -267.4897119342
356 221 -61.7283950617
356 329 -267.4897119342
356 353 -61.7283950617
356 356 781.8930041152
356 359 -61.7283950617
356 383 -267.4897119342
356 491 -61.7283950617
357 222 -61.7283950617
357 330 -61.7283950617
357 354 -267.4897119342
357 357 781.8930041152
357 360 -267.4897119342
357 384 -61.7283950617
357 492 -61.7283950617
358 196 -66.8724279835
358 197 -154.3209876543
358 220 -66.8724279835
358 222 -154.3209876543
358 223 -267.4897119342
358 226 -66.8724279835
358 228 154.3209876543
358 250 -66.8724279835
358 251 154.3209876543
358 328 36.0082304527
358 331 -61.7283950617
358 334 36.0082304527
358 355 -61.7283950617
358 358 1172.8395061728
358 361 -61.7283950617
358 382 36.0082304527
358 385 -61.7283950617
358 388 36.0082304527
358 466 -66.8724279835
358 467 154.3209876543
358 490 -66.8724279835
358 492 154.3209876543
358 493 -267.4897119342
358 496 -66.8724279835
358 498 -154.3209876543
358 520 -66.8724279835
358 521 -154.3209876543
359 196 -154.3209876543
359 197 -66.8724279835
359 221 36.0082304527
359 224 -61.7283950617
359 227 36.0082304527
359 250 154.3209876543
359 251 -66.8724279835
359 329 -66.8724279835
359 330 -154.3209876543
359 332 -267.4897119342
359 335 -66.8724279835
359 336 154.3209876543
359 356 -61.7283950617
359 359 1172.8395061728
359 362 -61.7283950617
359 383 -66.8724279835
359 384 154.3209876543
359 386 -267.4897119342
359 389 -66.8724279835
359 390 -154.3209876543
359 466 154.3209876543
359 467 -66.8724279835
359 491 36.0082304527
359 494 -61.7283950617
359 497 36.0082304527
359 520 -154.3209876543
359 521 -66.8724279835
360 198 36.0082304527
360 220 -154.3209876543
360 222 -66.8724279835
360 225 -61.7283950617
360 226 154.3209876543
360 228 -66.8724279835
360 252 36.0082304527
360 329 -154.3209876543
360 330 -66.8724279835
360 333 -61.7283950617
360 335 154.3209876543
360 336 -66.8724279835
360 357 -267.4897119342
360 360 1172.8395061728
360 363 -267.4897119342
360 383 154.3209876543
360 384 -66.8724279835
360 387 -61.7283950617
360 389 -154.3209876543
360 390 -66.8724279835
360 468 36.0082304527
360 490 154.3209876543
360 492 -66.8724279835
360 495 -61.7283950617
360 496 -154.3209876543
360 498 -66.8724279835
360 522 36.0082304527
361 226 -267.4897119342
361 334 -61.7283950617
361 358 -61.7283950617
361 361 781.8930041152
361 364 -61.7283950617
361 388 -61.7283950617
361 496 -267.4897119342
362 227 -61.7283950617
362 335 -267.4897119342
362 359 -61.7283950617
362 362 781.8930041152
362 365 -61.7283950617
362 389 -267.4897119342
362 497 -61.7283950617
363 228 -61.7283950617
363 336 -61.7283950617
363 360 -267.4897119342
363 363 781.8930041152
363 366 -267.4897119342
363 390 -61.7283950617
363 498 -61.7283950617
364 202 -66.8724279835
364 203 -154.3209876543
364 226 -66.8724279835
364 228 -154.3209876543
364 229 -267.4897119342
364 232 -66.8724279835
364 234 154.3209876543
364 256 -66.8724279835
364 257 154.3209876543
364 334 36.0082304527
364 337 -61.7283950617
364 340 36.0082304527
364 361 -61.7283950617
364 364 1172.8395061728
364 367 -61.7283950617
364 388 36.0082304527
364 391 -61.7283950617
364 394 36.0082304527
364 472 -66.8724279835
364 473 154.3209876543
364 496 -66.8724279835
364 498 154.3209876543
364 499 -267.4897119342
364 502 -66.8724279835
364 504 -154.3209876543
364 526 -66.8724279835
364 527 -154.3209876543
365 202 -154.3209876543
365 203 -66.8724279835
365 227 36.0082304527
365 230 -61.7283950617
365 233 36.0082304527
365 256 154.3209876543
365 257 -66.8724279835
365 335 -66.8724279835
365 336 -154.3209876543
365 338 -267.4897119342
365 341 -66.8724279835
365 342 154.3209876543
365 362 -61.7283950617
365 365 1172.8395061728
365 368 -61.7283950617
365 389 -66.8724279835
365 390 154.3209876543
365 392 -267.4897119342
365 395 -66.8724279835
365 396 -154.3209876543
365 472 154.3209876543
365 473 -66.8724279835
365 497 36.0082304527
365 500 -61.7283950617
365 503 36.0082304527
365 526 -154.3209876543
365 527 -66.8724279835
366 204 36.0082304527
366 226 -154.3209876543
366 228 -66.8724279835
366 231 -61.7283950617
366 232 154.3209876543
366 234 -66.8724279835
366 258 36.0082304527
366 335 -154.3209876543
366 336 -66.8724279835
366 339 -61.7283950617
366 341 154.3209876543
366 342 -66.8724279835
366 363 -267.4897119342
366 366 1172.8395061728
366 369 -267.4897119342
366 389 154.3209876543
366 390 -66.8724279835
366 393 -61.7283950617
366 395 -154.3209876543
366 396 -66.8724279835
366 474 36.0082304527
366 496 154.3209876543
366 498 -66.8724279835
366 501 -61.7283950617
366 502 -154.3209876543
366 504 -66.8724279835
366 528 36.0082304527
367 232 -267.4897119342
367 340 -61.7283950617
367 364 -61.7283950617
367 367 781.8930041152
367 370 -61.7283950617
367 394 -61.7283950617
367 502 -267.4897119342
368 233 -61.7283950617
368 341 -267.4897119342
368 365 -61.7283950617
368 368 781.8930041152
368 371 -61.7283950617
368 395 -267.4897119342
368 503 -61.7283950617
369 234 -61.7283950617
369 342 -61.7283950617
369 366 -267.4897119342
369 369 781.8930041152
369 372 -267.4897119342
369 396 -61.7283950617
369 504 -61.7283950617
370 208 -66.8724279835
370 209 -154.3209876543
370 232 -66.8724279835
370 234 -154.3209876543
370 235 -267.4897119342
370 238 -66.8724279835
370 240 154.3209876543
370 262 -66.8724279835
370 263 154.3209876543
370 340 36.0082304527
370 343 -61.7283950617
370 346 36.0082304527
370 367 -61.7283950617
370 370 1172.8395061728
370 373 -61.7283950617
370 394 36.0082304527
370 397 -61.7283950617
370 400 36.0082304527
370 478 -66.8724279835
370 479 154.3209876543
370 502 -66.8724279835
370 504 154.3209876543
370 505 -267.4897119342
370 508 -66.8724279835
370 510 -154.3209876543
370 532 -66.8724279835
370 533 -154.3209876543
371 208 -154.3209876543
371 209 -66.8724279835
371 233 36.0082304527
371 236 -61.7283950617
371 239 36.0082304527
371 262 154.3209876543
371 263 -66.8724279835
371 341 -66.8724279835
371 342 -154.3209876543
371 344 -267.4897119342
371 347 -66.8724279835
371 348 154.3209876543
371 368 -61.7283950617
371 371 1172.8395061728
371 374 -61.7283950617
371 395 -66.8724279835
371 396 154.3209876543
371 398 -267.4897119342
371 401 -66.8724279835
371 402 -154.3209876543
371 478 154.3209876543
371 479 -66.8724279835
371 503 36.0082304527
371 506 -61.7283950617
371 509 36.0082304527
371 532 -154.3209876543
371 533 -66.8724279835
372 210 36.0082304527
372 232 -154.3209876543
372 234 -66.8724279835
372 237 -61.7283950617
372 238 154.3209876543
372 240 -66.8724279835
372 264 36.0082304527
372 341 -154.3209876543
372 342 -66.8724279835
372 345 -61.7283950617
372 347 154.3209876543
372 348 -66.8724279835
372 369 -267.4897119342
372 372 1172.8395061728
372 375 -267.4897119342
372 395 154.3209876543
372 396 -66.8724279835
372 399 -61.7283950617
372 401 -154.3209876543
372 402 -66.8724279835
372 480 36.0082304527
372 502 154.3209876543
372 504 -66.8724279835
372 507 -61.7283950617
372 508 -154.3209876543
372 510 -66.8724279835
372 534 36.0082304527
373 238 -133.7448559671
373 240 -30.8641975309
373 346 -30.8641975309
373 370 -61.7283950617
373 373 390.9465020576
373 400 -30.8641975309
373 508 -133.7448559671
373 510 30.8641975309
374 239 -30.8641975309
374 347 -133.7448559671
374 348 -30.8641975309
374 371 -61.7283950617
374 374 390.9465020576
374 401 -133.7448559671
374 402 30.8641975309
374 509 -30.8641975309
375 238 -72.0164609053
375 240 -30.8641975309
375 347 -72.0164609053
375 348 -30.8641975309
375 372 -267.4897119342
375 375 390.9465020576
375 401 72.0164609053
375 402 -30.8641975309
375 508 72.0164609053
375 510 -30.8641975309
376 214 -33.4362139918
376 215 -77.1604938272
376 216 -10.2880658436
376 241 -66.8724279835
376 242 36.0082304527
376 243 -36.0082304527
376 244 -33.4362139918
376 245 10.2880658436
376 246 77.1604938272
376 349 -30.8641975309
376 352 36.0082304527
376 376 293.2098765432
376 379 -30.8641975309
376 484 -33.4362139918
376 485 77.1604938272
376 486 10.2880658436
376 511 -66.8724279835
376 512 -36.0082304527
376 513 36.0082304527
376 514 -33.4362139918
376 515 -10.2880658436
376 516 -77.1604938272
377 214 -77.1604938272
377 215 -33.4362139918
377 216 -10.2880658436
377 241 15.4320987654
377 242 -15.4320987654
377 244 -10.2880658436
377 245 18.0041152263
377 246 10.2880658436
377 350 -133.7448559671
377 351 -72.0164609053
377 353 -66.8724279835
377 354 154.3209876543
377 377 293.2098765432
377 378 -51.4403292181
377 380 -30.8641975309
377 381 -30.8641975309
377 484 77.1604938272
377 485 -33.4362139918
377 486 -10.2880658436
377 511 -15.4320987654
377 512 -15.4320987654
377 514 10.2880658436
377 515 18.0041152263
377 516 10.2880658436
378 214 10.2880658436
378 215 10.2880658436
378 216 18.0041152263
378 241 -15.4320987654
378 243 -15.4320987654
378 244 77.1604938272
378 245 -10.2880658436
378 246 -33.4362139918
378 350 -30.8641975309
378 351 -30.8641975309
378 353 154.3209876543
378 354 -66.8724279835
378 377 -51.4403292181
378 378 293.2098765432
378 380 -72.0164609053
378 381 -133.7448559671
378 484 -10.2880658436
378 485 10.2880658436
378 486 18.0041152263
378 511 15.4320987654
378 513 -15.4320987654
378 514 -77.1604938272
378 515 -10.2880658436
378 516 -33.4362139918
379 244 -133.7448559671
379 245 -30.8641975309
379 352 -61.7283950617
379 376 -30.8641975309
379 379 390.9465020576
379 382 -30.8641975309
379 514 -133.7448559671
379 515 30.8641975309
380 244 -72.0164609053
380 245 -30.8641975309
380 353 -267.4897119342
380 377 -30.8641975309
380 378 -72.0164609053
380 380 390.9465020576
380 383 -30.8641975309
380 384 72.0164609053
380 514 72.0164609053
380 515 -30.8641975309
381 246 -30.8641975309
381 354 -61.7283950617
381 377 -30.8641975309
381 378 -133.7448559671
381 381 390.9465020576
381 383 30.8641975309
381 384 -133.7448559671
381 516 -30.8641975309
382 220 -66.8724279835
382 221 -154.3209876543
382 244 -33.4362139918
382 245 10.2880658436
382 246 -77.1604938272
382 247 -133.7448559671
382 248 72.0164609053
382 250 -33.4362139918
382 251 10.2880658436
382 252 77.1604938272
382 352 36.0082304527
382 355 -61.7283950617
382 358 36.0082304527
382 379 -30.8641975309
382 382 586.4197530864
382 385 -30.8641975309
382 490 -66.8724279835
382 491 154.3209876543
382 514 -33.4362139918
382 515 -10.2880658436
382 516 77.1604938272
382 517 -133.7448559671
382 518 -72.0164609053
382 520 -33.4362139918
382 521 -10.2880658436
382 522 -77.1604938272
383 220 -154.3209876543
383 221 -66.8724279835
383 244 -10.2880658436
383 245 18.0041152263
383 246 -10.2880658436
383 247 30.8641975309
383 248 -30.8641975309
383 250 -10.2880658436
383 251 18.0041152263
383 252 10.2880658436
383 353 -66.8724279835
383 354 -154.3209876543
383 356 -267.4897119342
383 359 -66.8724279835
383 360 154.3209876543
383 380 -30.8641975309
383 381 30.8641975309
383 383 586.4197530864
383 386 -30.8641975309
383 387 -30.8641975309
383 490 154.3209876543
383 491 -66.8724279835
383 514 10.2880658436
383 515 18.0041152263
383 516 -10.2880658436
383 517 -30.8641975309
383 518 -30.8641975309
383 520 10.2880658436
383 521 18.0041152263
383 522 10.2880658436
384 222 36.0082304527
384 244 -77.1604938272
384 245 10.2880658436
384 246 -33.4362139918
384 249 -30.8641975309
384 250 77.1604938272
384 251 -10.2880658436
384 252 -33.4362139918
384 353 -154.3209876543
384 354 -66.8724279835
384 357 -61.7283950617
384 359 154.3209876543
384 360 -66.8724279835
384 380 72.0164609053
384 381 -133.7448559671
384 384 586.4197530864
384 386 -72.0164609053
384 387 -133.7448559671
384 492 36.0082304527
384 514 77.1604938272
384 515 10.2880658436
384 516 -33.4362139918
384 519 -30.8641975309
384 520 -77.1604938272
384 521 -10.2880658436
384 522 -33.4362139918
385 250 -133.7448559671
385 251 -30.8641975309
385 358 -61.7283950617
385 382 -30.8641975309
385 385 390.9465020576
385 388 -30.8641975309
385 520 -133.7448559671
385 521 30.8641975309
386 250 -72.0164609053
386 251 -30.8641975309
386 359 -267.4897119342
386 383 -30.8641975309
386 384 -72.0164609053
386 386 390.9465020576
386 389 -30.8641975309
386 390 72.0164609053
386 520 72.0164609053
386 521 -30.8641975309
387 252 -30.8641975309
387 360 -61.7283950617
387 383 -30.8641975309
387 384 -133.7448559671
387 387 390.9465020576
387 389 30.8641975309
387 390 -133.7448559671
387 522 -30.8641975309
388 226 -66.8724279835
388 227 -154.3209876543
388 250 -33.4362139918
388 251 10.2880658436
388 252 -77.1604938272
388 253 -133.7448559671
388 254 72.0164609053
388 256 -33.4362139918
388 257 10.2880658436
388 258 77.1604938272
388 358 36.0082304527
388 361 -61.7283950617
388 364 36.0082304527
